Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
LLH93,15.65,Area045,2000,243.8984,OralContraceptives,critical,0.104098018,DownTown,Tier 2,Unknown,1966.5872
YXI41,14.9,Area045,2000,203.9136,Hreplacements,mild,0.130874024,DownTown,Tier 2,Unknown,4584.5128
YBZ14,15.15,Area046,1995,153.6154,Analgesics,mild,0.043795085,DownTown,Tier 1,Small,2098.4156
YSI78,17.4,Area017,2005,192.2318,Antipyretics,critical,0.076689583,DownTown,Tier 2,Unknown,6067.2494
BAE93,19.55,Area018,2007,120.457,Antipyretics,critical,0.197041545,Industrial,Tier 3,Medium,1980.569
IXN93,13.45,Area017,2005,200.9872,Antibiotics,critical,0.14583066,DownTown,Tier 2,Unknown,2382.0464
FIV38,16.65,Area017,2005,226.7508,Analgesics,mild,0.033441939,DownTown,Tier 2,Unknown,5539.27
IEB77,NA,Area027,1983,74.7826,Antimalarial,mild,0.050712875,CityLimits,Tier 3,Medium,2631.7214
COH93,16.65,Area045,2000,75.5168,OralContraceptives,mild,0.026840784,DownTown,Tier 2,Unknown,1071.752
PVE70,19.55,Area013,1985,173.2526,Antifungal,mild,0.073198496,DownTown,Tier 3,High,1264.1682
OCC17,13.1,Area035,2002,127.5492,Tranquilizers,mild,0.021559557,DownTown,Tier 2,Small,2545.8332
FLZ93,10.57,Area049,1997,158.205,Antipyretics,mild,0.074883353,DownTown,Tier 1,Medium,1760.855
MXD18,NA,Area027,1983,253.1512,Antimalarial,mild,0.065085615,CityLimits,Tier 3,Medium,5929.4288
PYY23,14.1,Area010,1996,235.1404,Antimalarial,critical,0.052385992,MidTownResidential,Tier 3,Unknown,1688.2828
PZT93,16.3,Area049,1997,55.506,Statins,mild,0.077241345,DownTown,Tier 1,Medium,905.302
DGB94,13.8,Area013,1985,53.1112,Antiseptics,mild,0.019759519,DownTown,Tier 3,High,752.168
LOS50,18.65,Area013,1985,186.5712,Antiseptics,mild,0.180243769,DownTown,Tier 3,High,3101.1104
TNK24,9.275,Area018,2007,95.025,Mstablizers,mild,0.02769075,Industrial,Tier 3,Medium,1860.725
RHS94,11.8,Area018,2007,152.3154,Hreplacements,critical,0.026551445,Industrial,Tier 3,Medium,2523.8618
TIG24,NA,Area027,1983,92.6908,Antibiotics,mild,0.118085956,CityLimits,Tier 3,Medium,3804.1952
USQ94,15.65,Area046,1995,122.8228,Tranquilizers,mild,0.030038777,DownTown,Tier 1,Small,2102.4104
JXG94,13.65,Area017,2005,120.957,Antibiotics,critical,0.051718195,DownTown,Tier 2,Unknown,2200.283
GPG94,11.495,Area010,1996,129.4808,Antibiotics,critical,0.088291577,MidTownResidential,Tier 3,Unknown,464.5424
NPE65,19.8,Area045,2000,159.0418,OralContraceptives,critical,0.013,DownTown,Tier 2,Unknown,2614.4106
SES94,12.8,Area018,2007,129.8124,Hreplacements,mild,0.013,Industrial,Tier 3,Medium,942.5868
GCV94,13.8,Area018,2007,102.5488,Antibiotics,critical,0.095085787,Industrial,Tier 3,Medium,1471.232
BNA70,NA,Area027,1983,208.8768,Analgesics,mild,0.108931002,CityLimits,Tier 3,Medium,7010.688
QKO94,11.995,Area045,2000,83.2038,Hreplacements,critical,0.024448629,DownTown,Tier 2,Unknown,1147.6532
WOX94,15.45,Area035,2002,205.311,Antiseptics,mild,0.02179232,DownTown,Tier 2,Small,2077.11
DSY84,18.9,Area045,2000,125.2176,Hreplacements,mild,0.062167388,DownTown,Tier 2,Unknown,2059.7992
NUY94,NA,Area027,1983,50.1506,Tranquilizers,mild,0.092046992,CityLimits,Tier 3,Medium,1593.0734
JSI16,7.515,Area013,1985,237.7062,Mstablizers,critical,0.062580407,DownTown,Tier 3,High,5304.2426
KJO95,19.4,Area046,1995,106.3094,Antibiotics,mild,0.035399592,DownTown,Tier 1,Small,1921.9786
PAO84,12.95,Area045,2000,121.886,Antiviral,mild,0.046926852,DownTown,Tier 2,Unknown,3508.58
YOC67,8.72,Area045,2000,195.3582,Antiviral,critical,0.034617397,DownTown,Tier 2,Unknown,5314.2296
MRS69,21.3,Area049,1997,47.119,MuscleRelaxants,mild,0.0944536,DownTown,Tier 1,Medium,881.999
UJO95,19.05,Area049,1997,122.7544,Mstablizers,mild,0.08907772,DownTown,Tier 1,Medium,2461.9424
DBA13,15.3,Area046,1995,64.864,OralContraceptives,critical,0.148775701,DownTown,Tier 1,Small,1710.92
PBV95,16.65,Area049,1997,203.3504,Antibiotics,critical,0.013,DownTown,Tier 1,Medium,2605.7552
KYZ66,7.43,Area045,2000,71.8536,Antipyretics,mild,0.089891526,DownTown,Tier 2,Unknown,909.2968
DAM28,10.995,Area045,2000,236.8404,Mstablizers,critical,0.141543405,DownTown,Tier 2,Unknown,4613.808
KOF27,21.55,Area046,1995,201.8162,Antipyretics,critical,0.027793357,DownTown,Tier 1,Small,3191.6592
EVN95,NA,Area027,1983,270.0962,OralContraceptives,critical,0.079406853,CityLimits,Tier 3,Medium,5810.9164
WBL95,17.15,Area013,1985,51.148,Hreplacements,critical,0.020140468,DownTown,Tier 3,High,792.116
CHF67,21.15,Area013,1985,73.1194,Hreplacements,critical,0.033858779,DownTown,Tier 3,High,1041.791
ZEO73,5.91,Area017,2005,182.8396,Statins,mild,0.136346085,DownTown,Tier 2,Unknown,3776.2316
NSE67,8.665,Area035,2002,104.212,Hreplacements,mild,0.172937597,DownTown,Tier 2,Small,1417.968
CXN95,NA,Area027,1983,253.1486,Analgesics,mild,0.080128641,CityLimits,Tier 3,Medium,3533.8804
AJM90,20.15,Area045,2000,266.233,Cardiac,mild,0.055736348,DownTown,Tier 2,Unknown,3957.995
OKH95,NA,Area027,1983,158.7708,Antimalarial,critical,0.185629683,CityLimits,Tier 3,Medium,3874.77
UHF16,12.6,Area035,2002,207.0426,Antimalarial,mild,0.020278512,DownTown,Tier 2,Small,2881.3964
ZRM95,8.705,Area017,2005,216.0296,Antipyretics,mild,0.013,DownTown,Tier 2,Unknown,4683.0512
JZL95,17,Area017,2005,263.2724,Hreplacements,critical,0.04379807,DownTown,Tier 2,Unknown,3133.0688
KPW95,9.02,Area046,1995,128.544,Antibiotics,mild,0.13452072,DownTown,Tier 1,Small,1071.752
VSR86,7.95,Area017,2005,160.0734,Cardiac,mild,0.066591345,DownTown,Tier 2,Unknown,2488.5744
OMK35,11.9,Area013,1985,94.7224,Tranquilizers,mild,0.048163639,DownTown,Tier 3,High,965.224
LYL11,NA,Area019,1983,58.9034,Antiseptics,mild,0.074470858,MidTownResidential,Tier 1,Small,258.8102
RYI24,17.15,Area035,2002,47.8164,Antifungal,mild,0.056226398,DownTown,Tier 2,Small,383.3148
JHP96,13.45,Area017,2005,46.9532,Antifungal,mild,0.075640143,DownTown,Tier 2,Unknown,364.6724
JKR96,12.65,Area017,2005,99.7856,Antipyretics,critical,0.07658394,DownTown,Tier 2,Unknown,1255.5128
IEW96,21.4,Area013,1985,71.1536,Tranquilizers,mild,0.090389797,DownTown,Tier 3,High,1460.5792
LEF96,17,Area017,2005,215.298,Antimalarial,critical,0.02178535,DownTown,Tier 2,Unknown,5479.348
AUN96,NA,Area019,1983,248.3248,Antimalarial,critical,0.149592891,MidTownResidential,Tier 1,Small,824.0744
PQM96,18,Area017,2005,74.5168,Antifungal,critical,0.067937907,DownTown,Tier 2,Unknown,1774.8368
WBN96,7.415,Area017,2005,201.453,Analgesics,critical,0.020084185,DownTown,Tier 2,Unknown,3528.554
YTK96,22,Area017,2005,84.2354,Antiseptics,mild,0.040052013,DownTown,Tier 2,Unknown,1768.1788
VMA61,11.1,Area035,2002,128.9098,Hreplacements,critical,0.085863893,DownTown,Tier 2,Small,956.5686
JIV77,NA,Area019,1983,158.376,Hreplacements,mild,0.257102315,MidTownResidential,Tier 1,Small,259.476
BGC59,21.65,Area035,2002,132.2072,Hreplacements,mild,0.154789197,DownTown,Tier 2,Small,1460.5792
HZC96,NA,Area027,1983,228.5166,Antacids,mild,0.048414528,CityLimits,Tier 3,Medium,3814.1822
VOY38,8.15,Area013,1985,270.3594,OralContraceptives,mild,0.035864238,DownTown,Tier 3,High,6131.1662
TXM50,21.65,Area013,1985,126.8466,Hreplacements,mild,0.067011943,DownTown,Tier 3,High,1998.5456
TQW51,10.495,Area035,2002,169.2578,Hreplacements,critical,0.130462619,DownTown,Tier 2,Small,2359.4092
YZF96,10.995,Area049,1997,169.1604,Tranquilizers,mild,0.12711658,DownTown,Tier 1,Medium,4549.8912
XRU43,NA,Area019,1983,217.0954,OralContraceptives,mild,0.059124444,MidTownResidential,Tier 1,Small,946.5816
TBK97,12.95,Area046,1995,95.4908,Hreplacements,critical,0.088849167,DownTown,Tier 1,Small,2294.1608
APS97,7.335,Area013,1985,198.624,Mstablizers,critical,0.078729039,DownTown,Tier 3,High,1604.392
XWX80,19.5,Area010,1996,232.1456,Antiseptics,mild,0.110865088,MidTownResidential,Tier 3,Unknown,997.1824
APX64,NA,Area019,1983,120.7912,Antiseptics,mild,0.071827583,MidTownResidential,Tier 1,Small,549.7648
YQL23,8.93,Area018,2007,103.6436,Analgesics,mild,0.074313057,Industrial,Tier 3,Medium,1436.6104
HAW38,7.685,Area045,2000,43.5874,Hreplacements,critical,0.136961415,DownTown,Tier 2,Unknown,254.1496
VDZ97,10.9,Area018,2007,197.6872,Hreplacements,critical,0.027270394,Industrial,Tier 3,Medium,2760.2208
ZTV97,21.8,Area010,1996,85.3696,OralContraceptives,mild,0.073847634,MidTownResidential,Tier 3,Unknown,262.1392
VFE97,NA,Area027,1983,263.3356,Antibiotics,mild,0.013,CityLimits,Tier 3,Medium,11558.102
FZC14,19.65,Area017,2005,235.7746,Antiseptics,mild,0.027103354,DownTown,Tier 2,Unknown,1459.2476
QAE90,20.9,Area046,1995,66.5614,Analgesics,mild,0.046901442,DownTown,Tier 1,Small,886.6596
LZQ97,15.45,Area045,2000,207.511,Antibiotics,critical,0.037454052,DownTown,Tier 2,Unknown,3844.809
WAQ97,NA,Area019,1983,66.2298,Antipyretics,critical,0.013,MidTownResidential,Tier 1,Small,220.8596
GZY97,NA,Area027,1983,169.3262,Hreplacements,critical,0.109730427,CityLimits,Tier 3,Medium,6000.6694
FEG97,18.9,Area035,2002,100.1856,Antipyretics,mild,0.110198194,DownTown,Tier 2,Small,464.5424
TNC52,20.3,Area017,2005,198.7214,Antibiotics,critical,0.079005186,DownTown,Tier 2,Unknown,2939.321
AUN97,9.72,Area049,1997,239.0352,Cardiac,critical,0.043890618,DownTown,Tier 1,Medium,6067.9152
KQY98,10.6,Area013,1985,206.1136,Mstablizers,mild,0.041498354,DownTown,Tier 3,High,2445.9632
XQU10,21.05,Area035,2002,223.5902,Hreplacements,mild,0.046883448,DownTown,Tier 2,Small,4360.804
HQW98,8.08,Area013,1985,195.624,Antibiotics,mild,0.079565644,DownTown,Tier 3,High,4027.904
DIX98,NA,Area019,1983,126.5492,Tranquilizers,mild,0.182943195,MidTownResidential,Tier 1,Small,228.8492
EJJ98,18.55,Area045,2000,273.891,Analgesics,mild,0.013,DownTown,Tier 2,Unknown,901.973
TNE98,16.6,Area046,1995,225.3218,Cardiac,critical,0.097765192,DownTown,Tier 1,Small,2036.4962
BWJ76,17,Area046,1995,178.579,Cardiac,critical,0.040617046,DownTown,Tier 1,Small,4187.696
WWF98,19.15,Area035,2002,132.0072,Hreplacements,mild,0.065166995,DownTown,Tier 2,Small,2930.6656
UTM98,NA,Area027,1983,194.5608,Antipyretics,critical,0.013,CityLimits,Tier 3,Medium,6177.1064
NJD98,16.6,Area010,1996,114.3332,Antiseptics,mild,0.051460297,MidTownResidential,Tier 3,Unknown,318.0664
TIQ73,17.55,Area045,2000,177.2474,Antibiotics,mild,0.038789175,DownTown,Tier 2,Unknown,2976.6058
JZK98,16.3,Area013,1985,195.4266,Cardiac,critical,0.174301097,DownTown,Tier 3,High,2326.1192
KFJ98,15.15,Area045,2000,126.4492,Statins,mild,0.047640466,DownTown,Tier 2,Unknown,1387.3412
FEG97,NA,Area027,1983,99.4856,Antipyretics,mild,0.013,CityLimits,Tier 3,Medium,2222.2544
LSZ55,15.1,Area049,1997,87.6012,Antibiotics,critical,0.077307102,DownTown,Tier 1,Medium,1706.9252
JDG81,8.775,Area018,2007,164.2656,Antiseptics,mild,0.089036381,Industrial,Tier 3,Medium,2738.9152
WWX99,20,Area017,2005,238.901,OralContraceptives,critical,0.084091591,DownTown,Tier 2,Unknown,4936.721
ZLS67,13.8,Area010,1996,129.544,Cardiac,mild,0.200841082,MidTownResidential,Tier 3,Unknown,232.844
RYI24,17.15,Area046,1995,48.6164,Antifungal,mild,0.056234574,DownTown,Tier 1,Small,653.6296
IXX58,NA,Area027,1983,179.8474,Antibiotics,mild,0.039055106,CityLimits,Tier 3,Medium,4324.185
OTB75,22.05,Area018,2007,171.6578,Hreplacements,mild,0.122153001,Industrial,Tier 3,Medium,4605.8184
TXX50,7.12,Area035,2002,178.679,Antiseptics,mild,0.09362523,DownTown,Tier 2,Small,1301.453
KNX65,7.085,Area010,1996,100.1856,Antibiotics,critical,0.1031292,MidTownResidential,Tier 3,Unknown,288.7712
XKD99,14.4,Area049,1997,206.0768,OralContraceptives,critical,0.111938169,DownTown,Tier 1,Medium,4251.6128
HPW53,11.4,Area013,1985,235.4088,Antibiotics,critical,0.013,DownTown,Tier 3,High,3692.3408
XJG99,18.05,Area035,2002,202.4162,Tranquilizers,mild,0.045580547,DownTown,Tier 2,Small,3961.324
SWF56,NA,Area027,1983,109.2042,Antimalarial,mild,0.110937252,CityLimits,Tier 3,Medium,5073.21
LHB99,18.4,Area049,1997,218.8638,Antibiotics,critical,0.013,DownTown,Tier 1,Medium,5496.6588
SFZ66,8.72,Area046,1995,259.2092,Hreplacements,mild,0.033391845,DownTown,Tier 1,Small,2354.0828
LWT80,8.81,Area046,1995,124.0544,Hreplacements,mild,0.116813029,DownTown,Tier 1,Small,784.1264
BKL99,NA,Area019,1983,189.9686,Cardiac,mild,0.044069203,MidTownResidential,Tier 1,Small,290.7686
TZV99,NA,Area019,1983,252.717,Hreplacements,mild,0.075294473,MidTownResidential,Tier 1,Small,599.034
FKW44,20.5,Area035,2002,191.495,Antibiotics,critical,0.035914478,DownTown,Tier 2,Small,2493.235
IGC14,19.9,Area046,1995,110.2358,Stimulants,mild,0.165058281,DownTown,Tier 1,Small,314.0716
RIM99,8.405,Area018,2007,69.5562,Antiseptics,mild,0.057991294,Industrial,Tier 3,Medium,764.8182
VLR87,6.22,Area017,2005,210.1084,Mstablizers,mild,0.059214971,DownTown,Tier 2,Unknown,4081.168
YPR99,12.3,Area035,2002,231.8798,Cardiac,critical,0.14612044,DownTown,Tier 2,Small,4300.2162
MKO99,8.98,Area010,1996,94.7224,Tranquilizers,mild,0.268348289,MidTownResidential,Tier 3,Unknown,283.4448
LIC37,14.45,Area017,2005,191.6976,OralContraceptives,mild,0.049879539,DownTown,Tier 2,Unknown,3191.6592
CDK74,8.82,Area018,2007,193.295,Mstablizers,critical,0.057202545,Industrial,Tier 3,Medium,4507.28
QFN99,10.195,Area049,1997,172.4236,OralContraceptives,critical,0.150858955,DownTown,Tier 1,Medium,2690.9776
PNK10,6.105,Area013,1985,137.0704,Antipyretics,critical,0.050668051,DownTown,Tier 3,High,2741.5784
NXQ22,NA,Area019,1983,123.0886,Antibiotics,mild,0.237837308,MidTownResidential,Tier 1,Small,335.3772
FAC22,9.085,Area018,2007,73.051,Antibiotics,mild,0.102069748,Industrial,Tier 3,Medium,1820.777
EQV54,10.275,Area017,2005,96.3224,Cardiac,critical,0.066027398,DownTown,Tier 2,Unknown,1391.336
GNK67,NA,Area027,1983,273.191,Antiseptics,mild,0.131099673,CityLimits,Tier 3,Medium,5635.811
RQS74,10.6,Area017,2005,193.2292,OralContraceptives,mild,0.013,DownTown,Tier 2,Unknown,4126.4424
NMP43,12.195,Area049,1997,274.0568,Antipyretics,mild,0.150023446,DownTown,Tier 1,Medium,7759.0472
VQH10,16.3,Area018,2007,231.2456,Mstablizers,critical,0.039950104,Industrial,Tier 3,Medium,1881.3648
EBV12,13.45,Area018,2007,234.7404,Tranquilizers,mild,0.013,Industrial,Tier 3,Medium,5739.01
PRU10,18,Area013,1985,190.6976,Antibiotics,critical,0.132362812,DownTown,Tier 3,High,3191.6592
EFJ10,16.4,Area018,2007,267.6304,Hreplacements,critical,0.080350054,Industrial,Tier 3,Medium,3987.956
TGT13,9.32,Area013,1985,168.0972,Antiseptics,mild,0.013,DownTown,Tier 3,High,1826.7692
KSS26,20.65,Area049,1997,88.5644,Antibiotics,critical,0.062712775,DownTown,Tier 1,Medium,1605.7236
YYE10,22,Area017,2005,130.0466,OralContraceptives,critical,0.135208091,DownTown,Tier 2,Unknown,4119.7844
JIV77,NA,Area027,1983,157.776,Hreplacements,mild,0.151742518,CityLimits,Tier 3,Medium,3481.948
BAE68,5.89,Area046,1995,124.886,Analgesics,mild,0.083780558,DownTown,Tier 1,Small,1358.046
KJO95,19.4,Area010,1996,105.8094,Antibiotics,mild,0.050492325,MidTownResidential,Tier 3,Unknown,208.2094
CIU10,14.15,Area049,1997,195.4608,Tranquilizers,mild,0.066527105,DownTown,Tier 1,Medium,2501.8904
PDQ67,18.05,Area017,2005,44.3532,Tranquilizers,mild,0.089164013,DownTown,Tier 2,Unknown,688.2512
YQO80,16.15,Area017,2005,164.763,Hreplacements,critical,0.022995002,DownTown,Tier 2,Unknown,3868.112
MCS10,9.535,Area045,2000,159.4076,Mstablizers,mild,0.09559502,DownTown,Tier 2,Unknown,1295.4608
JUP10,7.725,Area013,1985,141.6626,Stimulants,mild,0.076122753,DownTown,Tier 3,High,375.3252
TIG24,7.89,Area046,1995,93.7908,Antibiotics,mild,0.118597316,DownTown,Tier 1,Small,1455.2528
FMT10,NA,Area027,1983,257.3092,Antibiotics,critical,0.034863506,CityLimits,Tier 3,Medium,5591.2024
TRZ10,NA,Area027,1983,133.3414,Tranquilizers,mild,0.076800266,CityLimits,Tier 3,Medium,4742.9732
IUN21,7.66,Area017,2005,173.3526,Antiseptics,mild,0.019012413,DownTown,Tier 2,Unknown,1757.526
FES30,18.65,Area017,2005,99.683,Mstablizers,critical,0.076207198,DownTown,Tier 2,Unknown,1371.362
SPZ10,9.9,Area017,2005,100.8146,Antiseptics,mild,0.082809115,DownTown,Tier 2,Unknown,842.7168
SIY12,19,Area018,2007,106.841,OralContraceptives,mild,0.024660463,Industrial,Tier 3,Medium,2333.443
OGC10,8.9,Area046,1995,182.2448,Antifungal,critical,0.155410775,DownTown,Tier 1,Small,3862.7856
DUZ10,20.9,Area046,1995,59.0718,Antipyretics,mild,0.037226902,DownTown,Tier 1,Small,349.359
VCI10,NA,Area027,1983,71.6194,Antiseptics,mild,0.095440705,CityLimits,Tier 3,Medium,2156.3402
RQS74,10.6,Area045,2000,194.5292,OralContraceptives,mild,0.079918731,DownTown,Tier 2,Unknown,1754.8628
VHM53,21.5,Area045,2000,101.7462,Antiseptics,mild,0.087390007,DownTown,Tier 2,Unknown,2056.4702
YJC10,12.65,Area046,1995,181.479,Antibiotics,critical,0.018530516,DownTown,Tier 1,Small,5036.591
IZA10,17.8,Area017,2005,100.6146,Hreplacements,mild,0.041579565,DownTown,Tier 2,Unknown,2667.0088
VKK10,18.4,Area013,1985,175.3842,Antiseptics,mild,0.051705317,DownTown,Tier 3,High,2433.9788
JTL20,6.18,Area035,2002,63.4298,Mstablizers,critical,0.013,DownTown,Tier 2,Small,921.947
ARR74,11.495,Area017,2005,159.0076,Hreplacements,mild,0.121004532,DownTown,Tier 2,Unknown,1443.2684
PYY23,14.1,Area018,2007,233.5404,Antimalarial,critical,0.036626808,Industrial,Tier 3,Medium,2588.4444
EWF71,NA,Area019,1983,190.7002,Antibiotics,mild,0.083660449,MidTownResidential,Tier 1,Small,829.4008
JDM32,9.35,Area018,2007,268.8646,Antibiotics,critical,0.091719835,Industrial,Tier 3,Medium,3204.9752
FTE97,21.9,Area018,2007,188.3344,Hreplacements,critical,0.059208155,Industrial,Tier 3,Medium,1718.9096
DPL20,7.62,Area018,2007,50.2822,Antimalarial,mild,0.025769753,Industrial,Tier 3,Medium,191.5644
KXU14,6.765,Area013,1985,141.5626,Mstablizers,critical,0.061486801,DownTown,Tier 3,High,3523.2276
MSY10,19.55,Area010,1996,236.5062,OralContraceptives,mild,0.145596101,MidTownResidential,Tier 3,Unknown,790.1186
FDI10,15.8,Area049,1997,112.3332,Mstablizers,critical,0.141459481,DownTown,Tier 1,Medium,2163.664
TZX36,17,Area018,2007,67.8562,Antiseptics,mild,0.174317495,Industrial,Tier 3,Medium,942.5868
WJW10,10.9,Area010,1996,177.2184,Antiseptics,mild,0.024211251,MidTownResidential,Tier 3,Unknown,773.4736
UAV72,22,Area049,1997,105.2436,Antipyretics,critical,0.127294512,DownTown,Tier 1,Medium,1342.0668
UFA10,7.355,Area046,1995,170.2578,Antibiotics,mild,0.044103357,DownTown,Tier 1,Small,2840.7826
KPK10,6.955,Area046,1995,175.35,Antibiotics,mild,0.098274988,DownTown,Tier 1,Small,2443.3
HQW98,8.08,Area018,2007,196.724,Antibiotics,mild,0.079892471,Industrial,Tier 3,Medium,1417.968
VZK61,NA,Area019,1983,251.6854,Antipyretics,mild,0.091764059,MidTownResidential,Tier 1,Small,596.3708
JGK92,8.165,Area017,2005,254.7486,OralContraceptives,critical,0.049042939,DownTown,Tier 2,Unknown,4266.9262
OGH10,7.91,Area010,1996,198.7898,Hreplacements,critical,0.06155968,MidTownResidential,Tier 3,Unknown,300.0898
LKG52,NA,Area027,1983,131.2756,Mstablizers,mild,0.095602127,CityLimits,Tier 3,Medium,3990.6192
TRZ10,13.9,Area045,2000,132.2414,Tranquilizers,mild,0.077240743,DownTown,Tier 2,Unknown,1575.0968
UFA10,7.355,Area018,2007,170.6578,Antibiotics,mild,0.044230059,Industrial,Tier 3,Medium,1878.0358
AEL80,21.5,Area045,2000,198.6898,Antiseptics,mild,0.113114941,DownTown,Tier 2,Unknown,3667.7062
KIT10,NA,Area019,1983,179.1816,Hreplacements,critical,0.23717463,MidTownResidential,Tier 1,Small,280.7816
HWE10,15.45,Area046,1995,50.8138,Analgesics,mild,0.048943717,DownTown,Tier 1,Small,559.7518
ONO10,17.8,Area013,1985,194.7292,Stimulants,critical,0.07919442,DownTown,Tier 3,High,3214.2964
SLH10,14.6,Area035,2002,71.3536,Antibiotics,critical,0.084439051,DownTown,Tier 2,Small,2011.8616
AHC49,10.495,Area049,1997,192.0634,Hreplacements,mild,0.121059141,DownTown,Tier 1,Medium,6292.9556
XRU43,NA,Area027,1983,217.8954,OralContraceptives,mild,0.039216144,CityLimits,Tier 3,Medium,6781.6528
FOS91,10.3,Area035,2002,178.9816,Hreplacements,mild,0.098938463,DownTown,Tier 2,Small,1455.2528
LEF96,17,Area035,2002,218.198,Antimalarial,critical,0.021734284,DownTown,Tier 2,Small,3208.97
NVY75,19.4,Area049,1997,139.0336,Antiseptics,mild,0.062016517,DownTown,Tier 1,Medium,2286.1712
NEH32,NA,Area027,1983,70.122,Hreplacements,mild,0.124554381,CityLimits,Tier 3,Medium,1790.816
JZL95,17,Area049,1997,263.4724,Hreplacements,critical,0.043672457,DownTown,Tier 1,Medium,5398.1204
JBP32,10.495,Area013,1985,117.4596,Antimalarial,critical,0.090995641,DownTown,Tier 3,High,2917.3496
FCY92,NA,Area027,1983,156.9076,OralContraceptives,mild,0.098715273,CityLimits,Tier 3,Medium,1886.6912
NJZ80,15.15,Area045,2000,245.23,Stimulants,critical,0.069432784,DownTown,Tier 2,Unknown,4773.6
PXU66,21.5,Area018,2007,71.751,Antiseptics,mild,0.079200667,Industrial,Tier 3,Medium,239.502
ORS21,NA,Area019,1983,182.5764,Antiviral,critical,0.258542627,MidTownResidential,Tier 1,Small,284.7764
IKU77,14.95,Area046,1995,65.8588,Hreplacements,critical,0.0257517,DownTown,Tier 1,Small,1716.2464
AUN96,16.3,Area013,1985,249.0248,Antimalarial,critical,0.090949334,DownTown,Tier 3,High,2246.2232
HEQ10,11.995,Area018,2007,46.3848,Antiseptics,mild,0.077022881,Industrial,Tier 3,Medium,485.848
BAE93,NA,Area027,1983,119.457,Antipyretics,critical,0.195407266,CityLimits,Tier 3,Medium,1980.569
DBA13,15.3,Area018,2007,65.164,OralContraceptives,critical,0.149328794,Industrial,Tier 3,Medium,432.584
XEI37,7.955,Area046,1995,220.3586,Antibiotics,mild,0.029958832,DownTown,Tier 1,Small,4334.172
KZY10,17.8,Area046,1995,111.499,Cardiac,critical,0.081125756,DownTown,Tier 1,Small,1144.99
PPB10,10.9,Area046,1995,268.1304,Hreplacements,critical,0.04034361,DownTown,Tier 1,Small,1921.3128
OHI10,7.85,Area049,1997,166.1288,Antacids,critical,0.047658144,DownTown,Tier 1,Medium,1212.9016
OZE92,17.55,Area017,2005,100.1804,Cardiac,mild,0.013,DownTown,Tier 2,Unknown,1215.5648
CKJ42,16.55,Area013,1985,190.166,Hreplacements,critical,0.078841719,DownTown,Tier 3,High,2809.49
QAK10,10.995,Area035,2002,184.837,Cardiac,critical,0.042158763,DownTown,Tier 2,Small,1348.059
